ds,yhat,yhat_lower,yhat_upper,y
2014-11-22,62.93497732807024,-26.536078025389276,146.7651866276944,1.0
2014-11-23,13.735925752359115,-70.41161957261345,97.15472397150177,2.0
2014-11-24,-17.492184359668535,-96.12765824239672,67.08479298620018,0.0
2014-11-25,-22.12285029444385,-111.35506072099045,60.16183697637165,0.0
2014-11-26,0.7769089772848972,-82.43632118009639,82.52177829015189,0.0
2014-11-27,-15.011877400970675,-100.84454053441252,72.24006585887176,0.0
2014-11-28,-2.415093627097839,-81.34795258346497,79.957444618524,0.0
2014-11-29,50.813732229029064,-37.15306437333773,139.23452448625622,0.0
2014-11-30,8.076308061204543,-74.73715352837417,84.39526607879334,0.0
2014-12-01,-16.651219634603486,-97.2102407915487,66.40737919552213,0.0
2014-12-02,-14.867688126209103,-100.0142731240854,71.21947607036873,0.0
2014-12-03,14.281235869800817,-68.7902527696273,96.75824322126466,0.0
2014-12-04,4.411046006569769,-73.69601741182497,86.1674225041262,0.0
2014-12-05,22.482341662287297,-64.95373835886045,110.61945985254316,0.0
2014-12-06,80.63715973550227,0.4614416459382561,171.54929537057714,0.0
2014-12-07,42.1841502940033,-42.275456915560014,124.76134009305677,0.0
2014-12-08,21.01982842472045,-59.20219430617088,113.38161698363557,0.0
2014-12-09,25.58090713486323,-56.928621248473625,112.6620786327359,0.0
2014-12-10,56.62844535955453,-30.680033974943065,141.49089596559415,0.0
2014-12-11,47.793172482364106,-35.74951360880777,127.91488657430293,0.0
2014-12-12,66.02381429414088,-11.971355926115413,151.76043760927604,0.0
2014-12-13,123.46910684345609,42.12833129832749,211.58036270861905,0.0
2014-12-14,83.46281434760783,-8.459420947297312,163.89990824910257,0.0
2014-12-15,59.94441426850441,-14.339831414788122,148.44585743179374,0.0
2014-12-16,61.41046748548346,-22.603058980533554,147.07304113697364,49.0
2014-12-17,88.6974297832552,7.521084706351128,173.26174643760316,157.0
2014-12-18,75.52529674700216,-6.034258151638494,164.71996608621714,193.0
2014-12-19,88.94394546607346,1.7353684135018304,170.22706659250585,94.0
2014-12-20,141.21290482682718,52.17446382232071,223.96038959954473,135.0
2014-12-21,95.78392166946384,12.549576653968517,182.05616251776135,118.0
2014-12-22,66.71904158485587,-13.345174680919582,148.75064086129632,18.0
2014-12-23,62.63928120362351,-14.200309537717219,150.39772673027878,0.0
2014-12-24,84.50470899186982,5.824093824622984,165.97923106362478,14.0
2014-12-25,66.15538790766294,-19.25584839454216,151.45172601666624,0.0
2014-12-26,74.75510362054146,-7.7443712656031805,157.78715185562118,20.0
2014-12-27,122.6686680538719,40.868138880044995,206.34711959510366,42.0
2014-12-28,73.4422198495642,-13.322413483919421,151.7826489191258,45.0
2014-12-29,41.21928999486795,-42.466234507466744,118.63279437110123,55.0
2014-12-30,34.6877529649438,-47.94817899211227,123.36995676474021,59.0
2014-12-31,54.85851699092955,-26.857433824055537,136.45385372840457,11.0
2015-01-01,35.605435715220565,-44.779379012785355,119.68715588044505,0.0
2015-01-02,44.133654332902225,-38.657295914128525,127.21525829601836,77.0
2015-01-03,92.78084810865636,11.523215934782602,182.62719382774355,60.0
2015-01-04,45.07346560834583,-37.63567265750755,125.46972224934474,1.0
2015-01-05,15.118051469769924,-69.75605722170333,98.70218880668568,69.0
2015-01-06,11.549098488332504,-76.18184799274097,93.06876962515045,98.0
2015-01-07,35.308991237844154,-44.92476738362147,123.90839217907211,119.0
2015-01-08,20.189493226003997,-59.765128426869495,104.66808062551124,93.0
2015-01-09,33.276684795934486,-49.03876868333787,126.1946076281499,92.0
2015-01-10,86.83011039382959,4.888339895425484,167.04914583290582,112.0
2015-01-11,44.26551187892182,-41.24292271338548,129.5439651182576,96.0
2015-01-12,19.573858528589895,-69.44372047913492,102.6101584340105,93.0
2015-01-13,21.271725275385535,-56.76669011138105,108.97512327373012,65.0
2015-01-14,50.18379438883292,-40.65708482678582,132.10565046269846,100.0
2015-01-15,39.98687672800884,-43.41032709044531,125.94642003247803,51.0
2015-01-16,57.657305041882054,-23.633115271856415,138.96712639796408,55.0
2015-01-17,115.35240554235583,28.33619662497215,205.56690663218237,71.0
2015-01-18,76.39537548382864,-9.49502701445472,156.35708957460542,57.0
2015-01-19,54.696232957579525,-30.49004454102561,139.89776253225162,34.0
2015-01-20,58.703851397476924,-28.537497440761104,138.70228703307794,47.0
2015-01-21,89.18982115102109,4.084934511496998,170.7807569734156,88.0
2015-01-22,79.79350820530361,-4.028948217513375,164.2925629085483,51.0
2015-01-23,97.47014378782634,15.079563797736496,178.90480856000949,49.0
2015-01-24,154.3726398979876,70.36467160237345,241.90556601878598,110.0
2015-01-25,113.83645504434236,28.6305818075584,195.68778430027746,30.0
2015-01-26,89.80018061337688,1.0720026285677868,169.9274349204955,59.0
2015-01-27,90.75687203820665,9.408673621575893,175.5993838781771,97.0
2015-01-28,117.53688589088522,27.279930438856503,196.31021239488922,155.0
2015-01-29,103.85161833225618,21.244545225330377,189.52271511734864,125.0
2015-01-30,116.74000991041845,34.20792763461679,203.01110144372615,100.0
2015-01-31,168.448548198766,92.42058130901326,254.23076137003605,211.0
2015-02-01,122.41414344368327,39.97290666445589,200.60133336498126,88.0
2015-02-02,92.68254097073807,12.421807174131006,181.53095597618199,114.0
2015-02-03,87.85744254993581,2.526315355915436,170.18144596313238,89.0
2015-02-04,108.88104411953715,23.28983354276354,194.59426965309189,118.0
2015-02-05,89.57548423175635,7.411709614348819,172.96244188089608,84.0
2015-02-06,97.08710551723415,14.485892755342169,184.47475768692487,125.0
2015-02-07,143.76430644333652,54.61742341382616,226.08226368406648,184.0
2015-02-08,93.1383915676217,4.54764058243263,177.08230311597063,107.0
2015-02-09,59.34017454528366,-26.650167853066776,139.56140240657456,70.0
2015-02-10,51.04744005970703,-36.00206023051221,136.03733874760715,66.0
2015-02-11,69.26410427203317,-15.61370772217107,150.81118047046652,89.0
2015-02-12,47.860542607167346,-32.61283154138744,127.92237337636277,50.0
2015-02-13,54.01701671646612,-25.82437841453468,138.80270886804095,20.0
2015-02-14,100.10099114773594,24.75677881085704,186.32242508020624,77.0
2015-02-15,49.64775488868108,-35.73322546784929,128.74190280234814,33.0
2015-02-16,16.77710268118203,-64.90399473062526,106.00477586416972,47.0
2015-02-17,10.14117669009935,-71.75203717051059,87.02509432539125,35.0
2015-02-18,30.704296534640633,-51.29302469538877,112.38009888227101,60.0
2015-02-19,12.284229248431217,-66.54717648362062,100.35059781882387,31.0
2015-02-20,21.996808530626986,-62.097935043926554,105.68167817052324,35.0
2015-02-21,72.13466666978796,-12.759095467216154,156.51993117495508,80.0
2015-02-22,26.14946308229606,-50.79079565982504,113.01090835145982,42.0
2015-02-23,-1.9296702258187963,-82.27026476393652,83.95260698098211,23.0
2015-02-24,-3.5464029186999255,-86.70805298909542,80.58411185192702,19.0
2015-02-25,22.164588611966224,-62.064690038817304,105.85383895597842,18.0
2015-02-26,8.920896808882055,-73.0822912305575,84.46126179694447,37.0
2015-02-27,23.73900809043652,-57.609006595618496,107.62162261059515,50.0
2015-02-28,78.81500107636329,-3.679651844806709,166.2849445462994,127.0
2015-03-01,37.50866327171586,-46.581689802637676,118.56977548520408,123.0
2015-03-02,13.763709970103491,-67.3752726144444,100.65385735329001,44.0
2015-03-03,16.059148694031443,-63.78226164394453,96.73154961884141,22.0
2015-03-04,45.192478583197335,-39.149904168284365,124.71584391762272,31.0
2015-03-05,34.824247474615305,-50.48731868862752,111.6198809785742,22.0
2015-03-06,51.92567531368728,-29.23090884776707,133.90560709428874,40.0
2015-03-07,108.6601187483528,20.159811572309703,190.1423691015035,62.0
2015-03-08,68.36769581532194,-17.58440014432133,149.85478993348704,59.0
2015-03-09,44.985746961094534,-38.47579702085704,133.34230037573775,28.0
2015-03-10,47.00015965076798,-41.4913762215097,136.71762748557438,68.0
2015-03-11,75.22831792441858,-9.557552901746346,154.1579099496815,73.0
2015-03-12,63.363069744504266,-20.541052823836903,153.23991860941823,87.0
2015-03-13,78.41957175959989,-8.854320083363733,171.95073552516112,175.0
2015-03-14,132.61573498419222,46.93168033181112,218.439240164469,300.0
2015-03-15,89.35562599558776,1.608718260851385,171.82016045386214,196.0
2015-03-16,62.64852561461479,-19.557969757749238,146.80093253700045,123.0
2015-03-17,61.058701336885406,-23.92615447486392,145.68629308731886,168.0
2015-03-18,85.48668663948959,5.893218590196169,172.49390301056937,209.0
2015-03-19,69.71149388251055,-10.273637755310423,154.05627398215103,188.0
2015-03-20,80.83565578828865,-0.026171068537476902,165.80043042865935,219.0
2015-03-21,131.16385514194118,51.07926318585421,216.00767785417594,381.0
2015-03-22,84.1845335772405,-1.0185677150715202,169.57199851166195,158.0
2015-03-23,53.98721708827542,-33.52169947295524,136.47984273877637,12.0
2015-03-24,49.21064895751179,-38.539094072661875,131.93142606383978,8.0
2015-03-25,70.82255573542572,-15.841602879301828,159.07780523055342,10.0
2015-03-26,52.66050297229003,-28.532586290699268,137.1344834154543,88.0
2015-03-27,61.875762558628196,-21.44133604190842,146.84806331961383,196.0
2015-03-28,110.81097457475715,28.347297126241198,196.74085646122475,206.0
2015-03-29,62.98101369164868,-20.250852199900866,140.57139936410985,83.0
2015-03-30,32.489812485964116,-53.74920278233944,114.27160561401018,0.0
2015-03-31,27.97824233938782,-59.710978977184595,111.19837187284605,0.0
2015-04-01,50.40388256531452,-31.201090373036028,133.73101171614204,27.0
2015-04-02,33.58213438936244,-49.876457731168884,118.08337836854687,27.0
2015-04-03,44.63059653918638,-39.412989425463124,131.7190571484921,54.0
2015-04-04,95.84747502389033,16.110899615434274,182.05933237283827,136.0
2015-04-05,50.69342223012279,-31.739501510965958,131.85909036935183,55.0
2015-04-06,23.209538010634574,-59.71572562305498,112.38611495242674,22.0
2015-04-07,21.96660958471788,-62.07321620073385,108.0115408919307,30.0
2015-04-08,47.84639326361015,-36.51588374355315,134.5075141249373,30.0
2015-04-09,34.58436374339368,-47.809595680026725,114.99713761653916,30.0
2015-04-10,49.215814099354176,-33.04663509924985,131.84423284358581,44.0
2015-04-11,103.95604362693547,15.613130136240594,188.07391193878456,39.0
2015-04-12,62.183991656028034,-24.346126535715968,146.75002362352558,57.0
2015-04-13,37.86201263799972,-44.908744558634844,119.97813892827263,30.0
2015-04-14,39.486832065247306,-48.41483918209947,119.20480414217906,47.0
2015-04-15,67.87244994437373,-14.25846225102214,142.86938641875824,74.0
2015-04-16,56.69438298374914,-23.028913726671565,140.92911381088132,114.0
2015-04-17,72.93709649637475,-10.515731056765953,166.55823374958842,40.0
2015-04-18,128.7753341643719,45.41257621807055,215.17255434322058,62.0
2015-04-19,87.55867856417362,2.9604867167499944,171.68824757736627,62.0
2015-04-20,63.23201686950002,-19.62268125781174,146.31331833860796,135.0
2015-04-21,64.28693523223833,-22.624035469573208,152.9169145418337,175.0
2015-04-22,91.5447977193423,5.740428064474694,175.2604390059479,82.0
2015-04-23,78.70089562823985,-7.1050943426651205,165.43851706419505,62.0
2015-04-24,92.77151851964163,4.5352380158150964,178.52042579660417,88.0
2015-04-25,145.9746611815302,61.89503763575576,225.9826833536826,152.0
2015-04-26,101.71371115929182,21.462532287442233,188.78568657581653,64.0
2015-04-27,73.99680847780023,-14.321536442746499,155.81645765022384,67.0
2015-04-28,71.3869234295889,-14.608465982530731,158.09909186248635,73.0
2015-04-29,94.78343541752874,8.981823683457968,177.6676596039595,130.0
2015-04-30,77.96462998649189,-11.109408516700572,160.1636832500519,115.0
2015-05-01,88.03300025270019,8.190464815057947,171.3176632569304,260.0
2015-05-02,137.30172355888513,58.167269631706006,224.65614212188433,228.0
2015-05-03,89.25360325351795,11.04595840981219,172.2192321404161,120.0
2015-05-04,57.981397139390836,-19.095191693587154,145.5213493493357,31.0
2015-05-05,52.1284307303282,-34.106963681411315,135.53057573977281,0.0
2015-05-06,72.6684134202426,-16.157859712679002,150.6987716741878,3.0
2015-05-07,53.44629490444927,-38.16143130190873,131.04622271562263,0.0
2015-05-08,61.62208476375142,-24.581291671027426,147.48527607267056,0.0
2015-05-09,109.54842058344474,29.155860942985168,190.03701947616668,0.0
2015-05-10,60.751298410138574,-22.835915495843125,150.03361544443143,0.0
2015-05-11,29.346722799102672,-54.59460564606386,109.73749248308631,1.0
2015-05-12,23.988382916133546,-59.42735780065985,109.66865361564317,0.0
2015-05-13,45.64719185067301,-41.13840459311074,130.2462059197432,1.0
2015-05-14,28.152152737424935,-63.00367133418249,109.37201729126976,1.0
2015-05-15,38.6344755705353,-54.31294142146809,121.96833621210183,1.0
2015-05-16,89.40572458217825,6.411879287405296,174.4944018576026,0.0
2015-05-17,43.9393981021591,-44.60800760836655,125.02838466646665,0.0
2015-05-18,16.28868008413037,-67.30389825503485,100.08951195594052,0.0
2015-05-19,15.035445906993267,-74.72685412934236,97.86378119419334,1.0
2015-05-20,41.07133044096416,-39.59283572437318,122.11452720372333,0.0
2015-05-21,28.140288169906924,-51.21057466317365,110.69160563115763,0.0
2015-05-22,43.28453152334172,-41.027230199223276,124.12487170947692,0.0
2015-05-23,98.72458651948756,16.02552880366913,179.08474091613402,0.0
2015-05-24,57.842824722979586,-22.07450066886577,143.77260389670477,0.0
2015-05-25,34.60316666498227,-46.44262865567648,116.0537903154009,0.0
2015-05-26,37.50199516855887,-47.64546441246283,114.31944628915653,0.0
2015-05-27,67.35104332837682,-16.401263115574206,148.8504989361612,0.0
2015-05-28,57.82164562697808,-23.25112562521659,142.54804086097033,0.0
2015-05-29,75.89219995303375,-6.163106658145895,157.73081470372415,0.0
2015-05-30,133.72954506530934,49.58388490301875,222.84313055942607,0.0
2015-05-31,94.67358262215379,12.522224395146978,170.47299349359787,0.0
2015-06-01,72.70356486325348,-9.198594358195017,152.17560046264006,0.0
2015-06-02,76.25231568969183,-11.153239247051145,163.79008090424605,0.0
2015-06-03,106.12664222379028,29.31275054505691,192.01645457530537,0.0
2015-06-04,96.0058156407593,7.207983742941853,177.60886386586856,0.0
2015-06-05,112.88872282736843,35.07639691367537,199.4176265302392,168.0
2015-06-06,168.97465143857988,84.7974646476117,253.2931481779109,201.0
2015-06-07,127.64705261684628,46.68859861898154,212.64739526669825,147.0
2015-06-08,102.89297348861592,16.440369099165753,184.82626799436838,119.0
2015-06-09,103.25320665736012,16.808135183260184,188.4085909205443,122.0
2015-06-10,129.603941814322,35.247746068974784,216.71794526768807,149.0
2015-06-11,115.69933944474856,25.761234146912997,200.49578265764993,111.0
2015-06-12,128.61691625549673,49.06851825669888,214.73007354380294,95.0
2015-06-13,180.63649808611143,99.75192742681543,270.6337597770001,237.0
2015-06-14,135.22212875382132,45.47995999317019,222.26012230521553,110.0
2015-06-15,106.43967148792169,22.423302058849007,187.3353493271,104.0
2015-06-16,102.90519395831593,14.673724024962123,186.98684100332903,61.0
2015-06-17,125.56496398226889,42.54674585437256,207.4432182877316,40.0
2015-06-18,108.23651497957201,31.909286502803948,185.25682763579596,114.0
2015-06-19,118.05270606456597,33.88355659457849,197.63771155686473,129.0
2015-06-20,167.33956309444636,86.69065442150054,253.04057340019463,111.0
2015-06-21,119.59731422604989,36.87921539920867,203.94787340711463,146.0
2015-06-22,88.91737566383256,-0.11050472233253908,171.0585592647833,57.0
2015-06-23,83.93039109726227,-0.9097786966149595,165.76167873936615,19.0
2015-06-24,105.58615757239713,17.110710888329418,193.00762469523085,27.0
2015-06-25,87.69489557374345,3.4290197509756615,168.44996541955504,62.0
2015-06-26,97.37178000907706,14.04481399835788,185.9623882769523,95.0
2015-06-27,146.9155035520768,66.78660674470427,231.846712601952,183.0
2015-06-28,99.7902647630224,12.178329736302672,178.98596686718693,94.0
2015-06-29,70.04390982769456,-6.1271414411892655,155.06818993022534,116.0
2015-06-30,66.25729957920848,-19.97528602800856,149.63327596206952,63.0
2015-07-01,89.33366830492179,4.316452338009559,173.40277349760123,147.0
2015-07-02,73.01754410630294,-15.92287634356852,161.85054503370202,101.0
2015-07-03,84.3648036870704,-3.4765763875152667,168.85340605133118,248.0
2015-07-04,135.61489291583268,48.83801529491967,218.4597272910038,142.0
2015-07-05,90.17441186160109,7.446039358183105,173.72018982275776,186.0
2015-07-06,62.03678196794098,-20.8582728636016,141.15205194734287,109.0
2015-07-07,59.733027798518265,-21.6933353029176,143.19036107277225,228.0
2015-07-08,84.11443406567945,0.34269341066848746,163.13422776885417,66.0
2015-07-09,68.89646460016957,-12.994145579671724,153.57325520043648,182.0
2015-07-10,81.10579159682176,-3.191903558439698,160.96311883157196,1.0
2015-07-11,132.96114276081326,55.52734839413854,208.8440607227625,64.0
2015-07-12,87.85730112375283,3.372478162339342,171.59953502570542,118.0
2015-07-13,59.784936375467986,-23.177651327644416,144.40709352260805,55.0
2015-07-14,57.281298311276686,-22.11956464501301,137.99244643284453,43.0
2015-07-15,81.21253804896755,-5.991348957952589,167.3506523160655,95.0
2015-07-16,65.31705521869081,-17.29237187215185,151.13621235501472,54.0
2015-07-17,76.65173728141563,-10.031795528832163,165.67331825252342,85.0
2015-07-18,127.47182218532002,40.648484998191854,209.59370922723735,92.0
2015-07-19,81.21374781864724,-5.010482118476902,161.18630853093887,61.0
2015-07-20,51.91370011537494,-30.447226090829208,134.03934314848877,111.0
2015-07-21,48.15692681971714,-32.84362746975653,134.23439916844526,7.0
2015-07-22,70.85862138509997,-12.27845394987241,158.62602156974714,4.0
2015-07-23,53.80581537136372,-27.732730567444705,142.70121077982333,66.0
2015-07-24,64.10218590972406,-12.392692825630702,145.82556944156042,95.0
2015-07-25,114.0465490057891,34.08629419636441,202.6043203429911,190.0
2015-07-26,67.11443977685803,-17.23313422899525,153.15376370251184,60.0
2015-07-27,37.37552616701036,-44.80962196170089,123.03348547502884,42.0
2015-07-28,33.44195395439034,-57.18677449989156,113.13616236867699,79.0
2015-07-29,56.24845360935855,-30.548282350549222,136.18994611171837,109.0
2015-07-30,39.59473362037052,-43.54897403491032,133.3910855488152,165.0
2015-07-31,50.58675367211784,-35.53880638510622,140.6971040787589,99.0
2015-08-01,101.51831256092736,21.556169555654325,189.1789588382711,233.0
2015-08-02,55.8516979557023,-27.740103030119837,138.86269984053294,16.0
2015-08-03,27.635467609462744,-49.84710227245104,117.03862113053783,2.0
2015-08-04,25.453382987531256,-57.77022055924192,112.90652700325322,5.0
2015-08-05,50.20530848008683,-36.63727481535183,130.6241665007086,22.0
2015-08-06,35.64951221885849,-54.27247451034342,116.1682483957356,8.0
2015-08-07,48.8482617726419,-39.85068010259064,133.43756362617535,65.0
2015-08-08,102.04746166068776,14.896467886529791,185.4346625130242,157.0
2015-08-09,58.659700091111574,-28.624501029981797,143.38861144886528,65.0
2015-08-10,32.68340889612126,-48.70890297424434,117.10738881069294,90.0
2015-08-11,32.653184213799705,-54.701455833044214,117.53802616849013,3.0
2015-08-12,59.42204195778055,-27.542490022362077,140.69594222454091,5.0
2015-08-13,46.70500590887973,-34.99452358622786,127.47972485282784,1.0
2015-08-14,61.52588554639998,-25.34231471273817,150.30451331912934,65.0
2015-08-15,116.09795742007447,35.81218537410394,201.80700953675134,235.0
2015-08-16,73.80788829686848,-14.812454770181427,158.43361853436747,76.0
2015-08-17,48.635579644005105,-34.9425802338017,128.82568354332042,2.0
2015-08-18,49.10496205188481,-32.87102063424763,132.52421353870082,101.0
2015-08-19,76.06650066869834,-2.068564686003734,156.90027292142568,162.0
2015-08-20,63.24080287097404,-18.357093538919955,141.57526526915308,25.0
2015-08-21,77.66518520188359,-3.6129773330668162,167.00609495736816,4.0
2015-08-22,131.57391984348897,46.65485356552513,219.49160433529357,1.0
2015-08-23,88.3815116683492,-1.3119786807719214,173.88475230467017,75.0
2015-08-24,62.10170425112916,-24.49703161233328,146.2089260650092,32.0
2015-08-25,61.29726772808422,-24.17668147048636,146.41964876978668,76.0
2015-08-26,86.86135865064094,0.7356468624713103,168.98267022544317,6.0
2015-08-27,72.55987609830258,-7.698481178036848,151.07658968538485,65.0
2015-08-28,85.47670716293251,2.5114842094064227,171.16665421562166,145.0
2015-08-29,137.89337440285095,58.520179266387686,222.00271851688933,78.0
2015-08-30,93.26870416185857,9.340228081083353,181.06843127280203,6.0
2015-08-31,65.65879537154304,-15.474014124697156,144.09500433852062,0.0
2015-09-01,63.664836944896706,-23.10039810876587,138.53403490131063,126.0
2015-09-02,88.2133703365113,6.487515385996305,166.7088080617388,240.0
2015-09-03,73.09769918606955,-3.061816748800108,152.19341756620278,67.0
2015-09-04,85.4223667712087,4.097489344185867,169.8650469414421,140.0
2015-09-05,137.48148216514429,57.186335436296034,222.44369477059578,208.0
2015-09-06,92.74030198827268,4.749041119041985,181.11089664196518,76.0
2015-09-07,65.2528155629717,-18.292097216026654,152.31667364427503,240.0
2015-09-08,63.610427965014736,-17.606778644471593,147.4979283064015,52.0
2015-09-09,88.7225636622604,8.132683662555786,170.55279261930164,111.0
2015-09-10,74.35863754865844,-6.197462810851966,154.64009596518724,176.0
2015-09-11,87.59329832857644,-0.352876300109906,172.20939529117527,84.0
2015-09-12,140.68570338128092,63.01746675304418,224.06261136124363,171.0
2015-09-13,97.06220481158783,6.264334694398332,179.6392850588718,102.0
2015-09-14,70.73516265395511,-12.122581387194456,149.58186819265035,69.0
2015-09-15,70.2529440956263,-12.65786134423068,152.2727796427053,77.0
2015-09-16,96.48189299507445,15.895991403486567,183.96658755198465,174.0
2015-09-17,83.14967637833759,-5.341062631947669,165.32711852067857,69.0
2015-09-18,97.2918721691878,16.735471066621972,184.65898134374154,52.0
2015-09-19,151.1325171628151,67.98383081947607,232.82085516343247,42.0
2015-09-20,108.06795656087515,28.16891007199204,194.72128975596166,1.0
2015-09-21,82.08667548559062,-1.695308014809306,166.08433126338983,62.0
2015-09-22,81.72013965994121,-3.225872884434538,162.06947489957315,88.0
2015-09-23,107.82540266316147,20.117687172221185,192.014908122221,60.0
2015-09-24,94.12886519179658,-1.4053751655311424,177.23969102634527,2.0
2015-09-25,107.67303559435534,21.177449551377297,188.12129709780322,3.0
2015-09-26,160.6970024640612,75.99352117556982,242.21611284259757,9.0
2015-09-27,116.61995942854165,39.260789064577395,199.64230109279714,142.0
2015-09-28,89.46694267258032,2.86870852126362,173.0485478629767,90.0
2015-09-29,87.79945073291421,1.8213824523914703,171.2850747733913,20.0
2015-09-30,112.51646516926911,27.50556562340791,193.2283961792379,37.0
2015-10-01,97.39054225214586,12.506464484188921,177.85647655003257,86.0
2015-10-02,109.51322734833865,23.033690019922158,187.8093156926037,166.0
2015-10-03,161.17406515653192,84.49634396463648,243.34387179937684,391.0
2015-10-04,115.84258627369744,30.399752810931687,203.32823335551114,56.0
2015-10-05,87.58599957130448,4.9848091830217856,175.48041470977032,64.0
2015-10-06,85.01767527189045,-1.9028804598870526,171.9313084770514,35.0
